Age,Height,Weight,Sex,Year,Season,City,Sport,Medal,AOS,AOE
24,165,56,M,1906,Summer,London,Athletics,Thanks,1,1
17,184,72,F,1976,Winter,Sydney,Athletics,Thanks,1,1
26,178,83,M,1948,Summer,Squaw Valley,Trampolining,Thanks,1,1
21,182,74,M,2004,Summer,Seoul,Athletics,Thanks,1,1
29,164,54,M,2016,Summer,London,Athletics,Thanks,1,1
34,176,69,M,1976,Summer,London,Athletics,Thanks,1,1
27,178,67,M,1900,Summer,Seoul,Football,Thanks,1,1
29,177,84,M,1964,Winter,Beijing,Ice Hockey,Thanks,1,1
29,171,59,F,1948,Summer,London,Athletics,Thanks,1,1
19,180,71,M,1980,Summer,Moskva,Athletics,Thanks,1,1
31,181,79,M,1980,Summer,Salt Lake City,Athletics,Thanks,1,1
23,181,74,M,1994,Winter,Oslo,Shooting,Thanks,1,1
24,182,83,M,2004,Summer,Munich,Boxing,Thanks,1,1
21,162,53,F,2004,Summer,Mexico City,Diving,Thanks,1,1
25,177,71,F,2012,Summer,Berlin,Athletics,Thanks,1,1
28,170,54,F,2012,Summer,Berlin,Athletics,Thanks,1,2
32,185,81,M,1964,Summer,Helsinki,Gymnastics,Thanks,1,2
23,181,84,M,1948,Summer,Salt Lake City,Hockey,Thanks,1,1
22,175,75,F,2004,Summer,Rio de Janeiro,Water Polo,Thanks,1,1
25,168,57,M,1996,Summer,Munich,Archery,Thanks,1,2
38,193,91,M,1924,Winter,Berlin,Luge,Thanks,1,2
18,179,75,M,1980,Summer,Moskva,Shooting,Thanks,1,2
39,169,70,F,1928,Summer,London,Cycling,Silver,1,1
21,178,89,F,2008,Summer,Athina,Shooting,Thanks,1,1
31,177,75,M,1928,Summer,Moskva,Tug-Of-War,Thanks,1,1
38,169,71,F,1968,Summer,London,Athletics,Thanks,1,1
25,160,48,F,2008,Summer,Tokyo,Rhythmic Gymnastics,Thanks,1,1
16,184,62,M,1972,Summer,Munich,Athletics,Thanks,1,2
27,181,91,M,1980,Summer,Seoul,Football,Thanks,1,1
27,189,87,M,1984,Summer,Atlanta,Shooting,Thanks,1,2
27,160,45,F,2000,Summer,Sochi,Rugby Sevens,Thanks,1,1
32,168,70,F,1988,Summer,London,Rugby Sevens,Thanks,1,1
25,182,71,F,2014,Summer,Sydney,Water Polo,Thanks,1,1
33,170,84,M,2012,Summer,Athina,Shooting,Thanks,1,1
25,162,60,F,1904,Summer,Moskva,Athletics,Thanks,1,1
27,186,73,M,1936,Summer,London,Water Polo,Thanks,1,1
33,173,60,M,2008,Summer,London,Sailing,Thanks,1,2
22,182,83,M,1952,Summer,Montreal,Weightlifting,Thanks,1,1
24,171,57,M,2000,Summer,Cortina d'Ampezzo,Athletics,Thanks,1,1
28,182,87,M,2002,Summer,Albertville,Hockey,Thanks,1,1
29,174,65,M,1988,Summer,Montreal,Curling,Thanks,1,2
14,179,73,M,2004,Summer,Moskva,Athletics,Thanks,1,1
29,161,49,F,2012,Summer,London,Athletics,Thanks,1,1
26,182,70,M,1988,Winter,Berlin,Badminton,Thanks,1,2
27,170,71,M,1964,Summer,Rio de Janeiro,Biathlon,Thanks,1,1
28,182,79,M,1992,Summer,Albertville,Tug-Of-War,Thanks,1,1
21,187,77,M,1948,Summer,Montreal,Fencing,Thanks,1,2
17,189,82,M,1972,Summer,Munich,Rowing,Thanks,1,1
25,196,85,M,1996,Summer,Atlanta,Shooting,Thanks,1,2
26,190,85,M,1972,Summer,London,Athletics,Thanks,1,1
16,190,78,M,1896,Summer,Atlanta,Canoeing,Thanks,1,1
30,174,70,M,2012,Summer,London,Boxing,Thanks,1,2
37,174,61,M,1968,Summer,Nagano,Athletics,Thanks,1,5
33,166,57,F,2000,Summer,London,Archery,Thanks,1,1
17,172,59,M,2000,Summer,Atlanta,Water Polo,Thanks,1,1
23,180,85,M,1996,Summer,Athina,Shooting,Thanks,1,1
29,174,69,M,1928,Summer,Berlin,Athletics,Thanks,1,2
28,186,93,M,1968,Summer,Helsinki,Basketball,Thanks,1,1
21,188,81,M,1948,Summer,Munich,Sailing,Thanks,1,1
20,184,81,M,1998,Summer,Nagano,Fencing,Thanks,1,1
28,182,87,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
25,181,74,M,1928,Summer,London,Sailing,Thanks,1,1
18,178,64,M,1936,Summer,London,Basketball,Thanks,1,1
22,178,65,M,2012,Summer,Roma,Athletics,Thanks,1,1
21,176,69,F,1998,Summer,Moskva,Modern Pentathlon,Thanks,1,1
19,184,79,M,1984,Summer,Tokyo,Volleyball,Thanks,1,1
20,176,74,M,1964,Summer,Seoul,Ice Hockey,Thanks,1,1
38,185,80,M,2014,Winter,Berlin,Athletics,Thanks,1,2
22,183,77,M,2016,Summer,Seoul,Athletics,Thanks,1,1
30,179,69,M,1984,Summer,Paris,Sailing,Thanks,1,1
23,182,58,M,1928,Summer,Barcelona,Athletics,Thanks,1,2
27,173,68,M,2000,Summer,Atlanta,Swimming,Thanks,1,1
24,194,93,M,1948,Summer,Salt Lake City,Rugby,Thanks,1,2
22,170,77,M,2000,Summer,Albertville,Cycling,Thanks,1,1
26,184,75,M,2000,Summer,Atlanta,Athletics,Thanks,1,2
33,170,64,F,1968,Summer,London,Wrestling,Thanks,1,1
32,177,68,M,1928,Summer,Paris,Athletics,Thanks,1,1
25,170,58,F,1928,Summer,Amsterdam,Athletics,Thanks,1,3
23,167,68,M,1952,Summer,Atlanta,Athletics,Thanks,1,1
25,177,71,M,1996,Summer,Atlanta,Tennis,Thanks,1,2
24,172,67,M,1908,Summer,Atlanta,Wrestling,Thanks,1,2
25,160,67,F,1998,Summer,Mexico City,Golf,Thanks,1,1
18,164,59,M,2004,Summer,Atlanta,Boxing,Thanks,1,1
24,193,76,M,1920,Summer,Moskva,Athletics,Thanks,1,2
16,179,76,M,1952,Summer,Atlanta,Hockey,Thanks,1,1
32,172,73,M,1984,Summer,Seoul,Athletics,Thanks,1,1
21,153,32,F,1900,Summer,Rio de Janeiro,Fencing,Thanks,1,3
23,186,79,M,1948,Summer,Tokyo,Wrestling,Thanks,1,1
28,173,71,M,1900,Summer,Atlanta,Ice Hockey,Thanks,1,1
25,192,88,M,1924,Summer,London,Fencing,Thanks,1,1
25,186,70,F,2000,Summer,Sydney,Athletics,Bronze,1,1
33,180,72,M,1988,Summer,London,Athletics,Thanks,1,1
24,163,58,M,1928,Summer,Amsterdam,Triathlon,Thanks,1,3
34,171,68,F,1908,Summer,Nagano,Athletics,Thanks,1,5
22,187,82,M,1952,Summer,Montreal,Skeleton,Thanks,1,2
36,183,81,M,1908,Summer,London,Triathlon,Thanks,1,1
27,181,62,M,1988,Winter,Sochi,Synchronized Swimming,Thanks,1,2
28,187,87,M,1924,Summer,Atlanta,Synchronized Swimming,Thanks,1,1
36,182,73,M,2002,Summer,Seoul,Athletics,Thanks,1,1
36,174,74,M,1998,Summer,Paris,Equestrianism,Thanks,1,1
28,179,79,F,2014,Winter,Sydney,Cycling,Thanks,1,1
37,192,98,M,2008,Summer,Calgary,Rugby,Thanks,1,1
29,176,72,M,2000,Summer,Sydney,Gymnastics,Thanks,1,1
28,180,82,M,2008,Summer,Helsinki,Hockey,Thanks,1,1
35,185,88,M,2002,Summer,Seoul,Athletics,Thanks,1,1
24,193,102,M,2002,Summer,Albertville,Ice Hockey,Thanks,1,1
27,183,85,M,1912,Summer,Calgary,Hockey,Thanks,1,1
22,172,70,M,1984,Summer,Athina,Wrestling,Thanks,1,1
18,163,58,F,1900,Summer,Seoul,Boxing,Thanks,1,1
21,186,87,M,2008,Summer,Atlanta,Hockey,Thanks,1,1
27,182,80,M,1908,Summer,Seoul,Ice Hockey,Thanks,1,1
24,180,86,M,1952,Summer,Sochi,Swimming,Thanks,1,2
31,176,66,M,2012,Summer,Paris,Athletics,Thanks,1,2
29,178,85,M,1988,Summer,Seoul,Ice Hockey,Thanks,1,1
30,174,52,M,1908,Summer,Sochi,Gymnastics,Thanks,1,2
28,174,67,M,2010,Summer,Atlanta,Canoeing,Thanks,1,2
26,182,85,M,1964,Summer,Albertville,Tennis,Thanks,1,1
25,169,64,M,2008,Summer,Sydney,Cycling,Thanks,1,1
29,182,80,M,2010,Summer,Tokyo,Cycling,Thanks,1,1
25,173,69,M,1952,Summer,Sochi,Skeleton,Thanks,1,1
23,171,69,M,2014,Summer,Salt Lake City,Athletics,Thanks,1,1
30,188,84,M,2010,Summer,Paris,Triathlon,Thanks,1,2
21,185,82,M,2002,Summer,Atlanta,Golf,Thanks,1,1
29,180,72,M,1992,Summer,Berlin,Alpine Skiing,Thanks,1,2
34,191,86,M,1988,Summer,Atlanta,Short Track Speed Skating,Thanks,1,2
34,179,84,M,1896,Winter,Beijing,Water Polo,Thanks,1,1
22,175,70,F,2016,Summer,Sydney,Beach Volleyball,Thanks,1,1
24,170,69,F,2008,Summer,Athina,Football,Thanks,1,1
21,178,69,M,1976,Summer,Beijing,Synchronized Swimming,Thanks,1,2
31,181,69,M,1972,Summer,Paris,Athletics,Thanks,1,2
22,199,94,M,2000,Summer,Sydney,Rowing,Thanks,1,1
30,183,82,M,2000,Summer,Sydney,Rowing,Silver,1,1
18,192,91,M,1996,Summer,Athina,Ice Hockey,Thanks,1,1
32,162,66,F,2000,Summer,Athina,Gymnastics,Thanks,1,1
31,182,76,F,1948,Summer,Stockholm,Athletics,Thanks,1,2
32,169,56,F,2016,Summer,Atlanta,Athletics,Thanks,1,2
30,177,73,M,1976,Summer,Rio de Janeiro,Cross Country Skiing,Thanks,1,2
21,180,77,M,1968,Summer,Mexico City,Swimming,Thanks,1,2
20,179,80,M,1960,Winter,Grenoble,Cycling,Thanks,1,1
33,185,97,M,1998,Summer,Amsterdam,Biathlon,Thanks,1,1
29,189,92,M,1964,Summer,Athina,Swimming,Thanks,1,1
27,182,79,M,1988,Summer,Barcelona,Swimming,Thanks,1,1
36,158,51,F,2000,Summer,Montreal,Athletics,Thanks,1,1
38,202,97,M,1976,Summer,Salt Lake City,Athletics,Thanks,1,2
19,162,57,M,1980,Summer,Moskva,Athletics,Thanks,1,1
20,174,77,M,1964,Summer,Amsterdam,Golf,Thanks,1,1
30,181,85,M,1964,Summer,Amsterdam,Athletics,Thanks,1,1
30,177,61,M,2012,Summer,Los Angeles,Fencing,Thanks,1,1
19,185,77,M,2000,Summer,Paris,Boxing,Thanks,1,2
23,171,83,F,2016,Summer,Helsinki,Beach Volleyball,Thanks,1,1
25,176,63,M,2000,Summer,Barcelona,Athletics,Thanks,1,3
21,171,65,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
17,169,73,M,1908,Summer,Athina,Football,Thanks,1,1
25,162,51,F,1988,Summer,Sarajevo,Athletics,Thanks,1,1
24,187,81,M,2000,Summer,Barcelona,Swimming,Thanks,1,1
16,182,68,M,2006,Winter,Grenoble,Speed Skating,Thanks,1,2
23,191,88,M,1964,Summer,Rio de Janeiro,Rowing,Thanks,1,1
23,190,80,M,1924,Summer,Salt Lake City,Tennis,Thanks,1,2
26,167,59,F,2000,Summer,Athina,Cross Country Skiing,Thanks,1,1
23,176,70,M,2016,Summer,Sarajevo,Weightlifting,Silver,1,1
24,170,69,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
32,187,73,M,1998,Summer,St. Louis,Speed Skating,Thanks,1,2
15,177,67,M,1952,Summer,Los Angeles,Football,Thanks,1,1
30,147,39,F,2000,Summer,Sydney,Athletics,Thanks,1,1
25,173,68,M,1952,Summer,Antwerpen,Sailing,Thanks,1,2
28,193,83,M,1996,Summer,Salt Lake City,Athletics,Thanks,1,2
26,177,82,M,1964,Summer,Rio de Janeiro,Swimming,Thanks,1,1
16,174,64,M,1964,Summer,Beijing,Cross Country Skiing,Thanks,1,1
29,170,63,F,2006,Summer,Innsbruck,Fencing,Thanks,1,1
26,178,65,M,1996,Summer,Los Angeles,Athletics,Thanks,1,1
34,172,62,F,1996,Summer,Atlanta,Athletics,Thanks,1,2
22,175,56,M,1964,Winter,Atlanta,Synchronized Swimming,Thanks,1,2
22,163,57,F,2000,Summer,Athina,Synchronized Swimming,Thanks,1,1
21,169,61,F,1988,Summer,Seoul,Boxing,Thanks,1,2
19,181,68,M,1964,Summer,Munich,Boxing,Thanks,1,2
19,180,66,M,1988,Summer,Barcelona,Art Competitions,Thanks,1,2
33,191,103,F,2008,Summer,Athina,Cross Country Skiing,Thanks,1,1
16,193,99,M,1964,Summer,Los Angeles,Volleyball,Thanks,1,1
29,169,57,F,2000,Summer,Amsterdam,Athletics,Thanks,1,2
28,179,72,M,2006,Summer,Beijing,Cross Country Skiing,Thanks,1,2
29,166,64,F,2000,Winter,Antwerpen,Synchronized Swimming,Thanks,1,1
23,174,79,F,2008,Summer,Mexico City,Cross Country Skiing,Thanks,1,1
25,175,65,M,1976,Summer,Atlanta,Athletics,Thanks,1,2
20,178,97,F,1948,Summer,Moskva,Football,Thanks,1,1
25,194,88,M,1952,Summer,Barcelona,Basketball,Gold,1,1
29,189,80,M,1984,Summer,Munich,Rhythmic Gymnastics,Thanks,1,2
29,158,52,F,2000,Summer,Seoul,Athletics,Thanks,1,1
25,187,76,M,1972,Winter,Innsbruck,Water Polo,Bronze,1,1
23,184,80,M,1960,Summer,Roma,Cycling,Thanks,1,2
20,179,67,M,1984,Summer,Barcelona,Shooting,Thanks,1,2
35,180,80,F,2008,Summer,Rio de Janeiro,Athletics,Thanks,1,1
17,168,60,F,1980,Summer,Moskva,Athletics,Thanks,1,1
20,197,95,M,1964,Winter,Rio de Janeiro,Biathlon,Gold,1,2
24,172,63,F,1984,Winter,Los Angeles,Shooting,Thanks,1,2
14,170,56,F,1988,Summer,London,Swimming,Thanks,1,1
22,169,46,M,1972,Summer,Mexico City,Athletics,Thanks,1,2
24,167,72,F,1972,Winter,Albertville,Shooting,Gold,1,1
22,187,94,M,1964,Summer,Athina,Rhythmic Gymnastics,Thanks,1,1
28,185,87,M,2000,Summer,Grenoble,Fencing,Thanks,1,1
12,158,55,F,1992,Summer,Seoul,Boxing,Thanks,1,1
21,170,65,M,1992,Summer,Seoul,Gymnastics,Thanks,1,1
13,152,48,F,1980,Summer,Atlanta,Boxing,Thanks,1,1
25,175,73,F,2016,Summer,Rio de Janeiro,Modern Pentathlon,Thanks,1,1
30,193,102,M,2016,Summer,Rio de Janeiro,Rhythmic Gymnastics,Thanks,1,1
27,160,44,F,1988,Summer,Berlin,Rhythmic Gymnastics,Thanks,1,1
27,167,51,F,1972,Summer,Montreal,Athletics,Thanks,1,2
35,176,75,M,1948,Summer,Tokyo,Curling,Thanks,1,3
28,161,56,M,1992,Summer,Amsterdam,Hockey,Thanks,1,1
28,160,65,F,1976,Summer,Mexico City,Swimming,Thanks,1,1
36,181,78,M,1972,Summer,London,Fencing,Bronze,1,1
25,174,77,M,1992,Summer,Mexico City,Tug-Of-War,Thanks,1,1
27,179,71,M,2008,Summer,Rio de Janeiro,Fencing,Silver,1,2
20,164,53,F,1984,Summer,London,Athletics,Thanks,1,1
25,182,95,F,2008,Summer,Mexico City,Hockey,Thanks,1,1
21,156,51,F,1980,Winter,Seoul,Figure Skating,Thanks,1,2
36,176,59,M,1988,Summer,London,Rhythmic Gymnastics,Thanks,1,5
29,175,78,M,1972,Summer,Amsterdam,Football,Thanks,1,1
21,176,60,M,1964,Summer,Munich,Fencing,Thanks,1,2
27,170,74,M,1948,Summer,Nagano,Archery,Thanks,1,1
28,163,60,F,1972,Summer,London,Athletics,Thanks,1,1
22,191,87,M,2008,Summer,Mexico City,Athletics,Thanks,1,3
25,172,63,M,1992,Summer,Seoul,Athletics,Thanks,1,1
30,177,74,F,2008,Summer,Rio de Janeiro,Basketball,Thanks,1,1
32,181,86,M,2012,Winter,London,Lacrosse,Thanks,1,1
32,163,67,F,1948,Summer,Beijing,Basketball,Thanks,1,1
29,166,57,M,1968,Summer,Oslo,Sailing,Thanks,1,1
25,163,47,M,2004,Winter,Beijing,Figure Skating,Thanks,1,2
23,183,86,M,1960,Summer,Atlanta,Cycling,Thanks,1,1
22,184,70,M,1984,Winter,Oslo,Weightlifting,Thanks,1,2
21,163,48,M,1988,Summer,Montreal,Archery,Thanks,1,2
24,165,62,F,2000,Winter,Nagano,Weightlifting,Thanks,1,2
21,185,89,M,1964,Summer,Albertville,Basketball,Thanks,1,1
12,181,77,M,2008,Summer,Oslo,Rowing,Thanks,1,1
18,165,60,M,1980,Summer,Montreal,Hockey,Thanks,1,2
25,192,92,M,2008,Summer,Berlin,Rowing,Silver,1,1
23,170,73,F,2004,Summer,Rio de Janeiro,Boxing,Thanks,1,1
26,167,67,M,1948,Summer,Salt Lake City,Weightlifting,Thanks,1,1
22,176,85,M,2008,Summer,Mexico City,Diving,Thanks,1,3
17,172,65,M,1992,Summer,Barcelona,Athletics,Thanks,1,1
42,176,88,F,2008,Summer,Antwerpen,Rugby,Thanks,1,2
26,176,78,F,1984,Summer,Munich,Lacrosse,Silver,1,1
32,179,84,M,1936,Winter,Moskva,Wrestling,Thanks,1,1
18,172,61,M,1992,Summer,Berlin,Boxing,Thanks,1,2
24,168,64,F,1988,Summer,Mexico City,Short Track Speed Skating,Thanks,1,1
33,170,74,F,2008,Summer,Beijing,Diving,Thanks,1,1
33,171,75,M,1972,Summer,Oslo,Football,Thanks,1,1
22,163,58,M,1992,Summer,Rio de Janeiro,Bobsleigh,Thanks,1,1
25,176,80,F,2008,Summer,Innsbruck,Shooting,Thanks,1,1
24,174,66,M,1984,Winter,Tokyo,Rowing,Thanks,1,2
27,168,57,F,1948,Summer,Munich,Athletics,Silver,1,4
28,168,65,M,1972,Winter,Beijing,Cycling,Thanks,1,2
19,187,81,M,1936,Summer,Berlin,Basketball,Gold,1,1
31,168,72,M,2012,Summer,Athina,Football,Thanks,1,1
20,176,66,M,2004,Summer,Los Angeles,Figure Skating,Thanks,1,2
22,167,67,F,2016,Summer,Rio de Janeiro,Modern Pentathlon,Thanks,1,1
20,179,85,M,1980,Summer,Helsinki,Figure Skating,Thanks,1,1
16,180,86,M,1992,Summer,Moskva,Shooting,Thanks,1,1
31,176,71,M,1948,Summer,London,Rowing,Thanks,1,1
23,183,74,M,2016,Summer,Helsinki,Modern Pentathlon,Thanks,1,1
29,179,80,M,2016,Summer,London,Athletics,Thanks,1,1
31,166,58,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
25,171,68,M,1996,Summer,Athina,Football,Thanks,1,1
37,178,74,M,1976,Summer,Montreal,Wrestling,Thanks,1,2
25,176,75,M,2008,Summer,Athina,Football,Thanks,1,1
29,177,75,M,1972,Summer,London,Athletics,Thanks,1,1
26,163,48,F,1976,Summer,Sydney,Athletics,Thanks,1,1
18,175,65,M,1948,Winter,Athina,Cycling,Thanks,1,2
32,184,84,M,1992,Summer,London,Athletics,Thanks,1,1
34,179,78,F,2008,Summer,Sydney,Basketball,Thanks,1,1
29,178,77,F,1980,Summer,London,Rugby Sevens,Thanks,1,1
23,171,67,M,1972,Summer,Los Angeles,Cycling,Thanks,1,1
27,173,79,M,1908,Summer,Athina,Wrestling,Thanks,1,1
21,174,66,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
20,172,77,M,2008,Summer,Beijing,Boxing,Thanks,1,1
25,172,71,M,1968,Summer,Antwerpen,Luge,Thanks,1,1
27,146,34,F,1980,Summer,Beijing,Table Tennis,Thanks,1,1
40,177,88,M,2008,Summer,Nagano,Hockey,Thanks,1,3
28,175,77,F,2008,Winter,Rio de Janeiro,Ice Hockey,Silver,1,2
21,177,75,M,1992,Summer,Moskva,Athletics,Thanks,1,1
21,177,78,M,2016,Summer,Rio de Janeiro,Weightlifting,Thanks,1,1
26,172,66,F,2008,Winter,Beijing,Wrestling,Thanks,1,2
29,182,88,M,1984,Summer,Moskva,Biathlon,Thanks,1,1
27,169,61,F,2008,Summer,London,Athletics,Thanks,1,1
17,176,78,M,1952,Summer,Athina,Lacrosse,Thanks,1,1
34,160,59,M,2004,Summer,Athina,Shooting,Thanks,1,1
25,160,49,M,1984,Summer,London,Athletics,Thanks,1,1
29,159,66,F,2016,Summer,Athina,Modern Pentathlon,Thanks,1,1
23,174,65,F,1984,Summer,Rio de Janeiro,Ski Jumping,Thanks,1,1
29,165,65,F,1980,Summer,Paris,Hockey,Thanks,1,1
16,167,59,M,1980,Summer,Moskva,Swimming,Thanks,1,1
30,171,76,M,1968,Summer,London,Basketball,Thanks,1,1
28,168,64,M,1980,Summer,Athina,Football,Thanks,1,1
28,184,81,M,1994,Summer,Rio de Janeiro,Athletics,Thanks,1,1
32,181,75,M,1968,Summer,St. Louis,Athletics,Thanks,1,1
30,189,86,M,1988,Summer,London,Athletics,Thanks,1,1
20,184,92,M,1952,Summer,Athina,Shooting,Thanks,1,1
28,171,66,M,1972,Summer,Athina,Shooting,Thanks,1,2
20,176,72,M,2014,Summer,Berlin,Athletics,Thanks,1,1
22,177,70,F,2014,Summer,Munich,Athletics,Thanks,1,1
22,176,56,M,2016,Summer,Roma,Athletics,Thanks,1,2
17,163,62,M,2016,Summer,Rio de Janeiro,Figure Skating,Thanks,1,1
13,162,57,M,2002,Summer,Beijing,Handball,Thanks,1,1
22,157,49,M,1980,Summer,Atlanta,Diving,Thanks,1,2
21,159,62,F,1980,Summer,Barcelona,Shooting,Thanks,1,2
24,176,69,M,1968,Summer,Paris,Cycling,Thanks,1,1
22,177,66,M,1968,Summer,Helsinki,Athletics,Thanks,1,1
24,179,71,M,1948,Summer,Antwerpen,Athletics,Thanks,1,2
29,186,89,M,1992,Winter,Athina,Canoeing,Thanks,1,2
26,181,78,M,2012,Summer,London,Wrestling,Thanks,1,1
24,166,68,M,1992,Summer,Athina,Athletics,Thanks,1,1
35,172,70,M,1992,Summer,Amsterdam,Shooting,Thanks,1,2
19,176,78,M,2016,Summer,Roma,Modern Pentathlon,Thanks,1,1
27,164,64,F,2016,Summer,Athina,Shooting,Thanks,1,1
22,172,68,M,1968,Summer,St. Louis,Modern Pentathlon,Thanks,1,1
25,164,65,F,2016,Summer,Torino,Athletics,Thanks,1,1
16,167,61,F,2000,Summer,Athina,Bobsleigh,Thanks,1,1
17,190,85,M,1964,Summer,Moskva,Football,Thanks,1,1
17,170,61,M,1992,Summer,Barcelona,Beach Volleyball,Thanks,1,1
26,181,82,M,1972,Summer,Athina,Athletics,Thanks,1,1
17,173,75,M,1952,Summer,Helsinki,Shooting,Thanks,1,1
27,174,71,M,1992,Summer,Athina,Wrestling,Thanks,1,1
19,183,82,F,1992,Summer,Athina,Swimming,Thanks,1,1
19,179,75,M,2002,Summer,Innsbruck,Ice Hockey,Thanks,1,1
16,180,67,M,2014,Summer,Salt Lake City,Athletics,Thanks,1,2
30,176,78,M,1992,Summer,Atlanta,Water Polo,Thanks,1,1
24,174,79,F,1968,Summer,Athina,Swimming,Thanks,1,1
29,175,66,M,1964,Winter,Vancouver,Modern Pentathlon,Thanks,1,1
21,175,62,M,2002,Summer,Vancouver,Cycling,Thanks,1,1
29,184,79,M,2000,Summer,Sydney,Athletics,Thanks,1,1
22,163,54,M,1968,Winter,Antwerpen,Wrestling,Thanks,1,2
22,192,75,M,1948,Summer,London,Boxing,Thanks,1,1
39,178,74,M,1928,Summer,Los Angeles,Cycling,Thanks,1,1
24,175,70,M,2000,Summer,Athina,Athletics,Thanks,1,1
34,174,62,M,1924,Summer,Antwerpen,Athletics,Thanks,1,2
37,173,79,F,2012,Summer,London,Athletics,Thanks,1,1
26,193,94,M,1998,Summer,Los Angeles,Rowing,Thanks,1,1
28,193,99,F,1948,Summer,Rio de Janeiro,Athletics,Thanks,1,1
27,175,62,M,1996,Summer,Atlanta,Football,Thanks,1,1
31,175,92,M,2008,Summer,Rio de Janeiro,Boxing,Thanks,1,1
27,178,78,M,1948,Summer,Moskva,Athletics,Thanks,1,1
33,186,89,M,1972,Summer,Barcelona,Golf,Thanks,1,1
21,180,77,M,1996,Summer,Los Angeles,Taekwondo,Thanks,1,1
31,185,86,M,2000,Summer,Sydney,Athletics,Thanks,1,1
31,173,70,M,2004,Winter,Seoul,Table Tennis,Thanks,1,1
30,177,73,M,1948,Summer,Rio de Janeiro,Athletics,Thanks,1,1
20,177,68,M,1952,Winter,Salt Lake City,Athletics,Thanks,1,2
25,179,78,M,2000,Summer,Rio de Janeiro,Water Polo,Thanks,1,1
24,184,86,M,1908,Summer,Munich,Boxing,Thanks,1,2
27,178,81,M,1984,Summer,Rio de Janeiro,Triathlon,Thanks,1,1
27,171,70,F,1904,Summer,London,Athletics,Thanks,1,1
35,177,84,M,1908,Summer,Seoul,Boxing,Thanks,1,1
33,177,77,M,1960,Summer,Mexico City,Cross Country Skiing,Thanks,1,1
25,192,89,M,1998,Summer,Nagano,Water Polo,Thanks,1,1
27,182,80,F,2008,Summer,Rio de Janeiro,Athletics,Thanks,1,1
20,170,67,M,1906,Winter,Albertville,Ice Hockey,Thanks,1,2
24,176,76,M,1948,Summer,Melbourne,Judo,Thanks,1,1
22,169,65,M,1952,Summer,Rio de Janeiro,Shooting,Thanks,1,1
27,176,77,F,1996,Summer,Barcelona,Ice Hockey,Thanks,1,1
22,163,62,F,1980,Summer,Moskva,Ice Hockey,Thanks,1,1
30,177,68,M,1996,Summer,Atlanta,Fencing,Thanks,1,2
26,174,64,M,1996,Summer,Atlanta,Tennis,Thanks,1,2
27,170,71,M,1976,Summer,Chamonix,Ice Hockey,Thanks,1,1
23,166,60,M,2000,Winter,Sydney,Water Polo,Thanks,1,1
28,191,93,M,1998,Summer,Mexico City,Fencing,Thanks,1,1
32,171,72,M,1996,Summer,Barcelona,Athletics,Thanks,1,1
28,176,74,F,1948,Summer,Sydney,Ice Hockey,Thanks,1,1
31,196,89,M,1984,Summer,Mexico City,Sailing,Thanks,1,1
26,170,63,M,1996,Summer,Salt Lake City,Cross Country Skiing,Thanks,1,1
36,175,78,M,2012,Summer,Rio de Janeiro,Athletics,Thanks,1,1
29,163,62,M,1996,Summer,Atlanta,Ice Hockey,Thanks,1,1
33,168,63,F,2004,Summer,Sochi,Wrestling,Thanks,1,1
32,185,93,M,2012,Summer,Tokyo,Football,Thanks,1,1
28,177,74,M,2012,Summer,Barcelona,Rowing,Thanks,1,1
25,177,66,M,2004,Winter,Vancouver,Boxing,Thanks,1,2
25,171,66,M,1998,Summer,Atlanta,Athletics,Thanks,1,1
38,179,73,M,1988,Summer,Seoul,Fencing,Thanks,1,2
28,183,79,M,1936,Summer,Los Angeles,Judo,Thanks,1,2
30,183,85,M,1968,Summer,Rio de Janeiro,Athletics,Thanks,1,1
23,171,62,M,2004,Summer,Rio de Janeiro,Athletics,Thanks,1,1
33,184,81,M,1998,Summer,Oslo,Athletics,Thanks,1,1
30,174,70,M,1896,Winter,Rio de Janeiro,Modern Pentathlon,Thanks,1,2
25,169,61,M,1968,Summer,Rio de Janeiro,Rowing,Thanks,1,1
26,169,63,M,2004,Summer,Athina,Water Polo,Thanks,1,2
24,185,84,M,1952,Summer,Rio de Janeiro,Athletics,Thanks,1,2
33,166,69,F,1952,Summer,Rio de Janeiro,Athletics,Thanks,1,1
35,174,74,M,2006,Summer,Beijing,Athletics,Thanks,1,1
21,176,71,M,1960,Summer,London,Equestrianism,Thanks,1,2
24,175,75,M,1948,Summer,Tokyo,Athletics,Thanks,1,1
24,176,69,M,2016,Summer,Barcelona,Athletics,Thanks,1,1
22,171,70,F,1952,Summer,Rio de Janeiro,Tug-Of-War,Thanks,1,1
24,179,81,M,2000,Summer,Rio de Janeiro,Table Tennis,Thanks,1,1
26,184,75,M,1948,Summer,London,Athletics,Thanks,1,1
30,166,64,F,1980,Summer,Sochi,Athletics,Thanks,1,1
19,168,63,F,1904,Summer,Sydney,Ice Hockey,Thanks,1,1
