age,workclass,education,edu-num,marital-status,occupation,relationship,race,sex,income
17, Private, Bachelors,6, Divorced, Tech-support, Unmarried, White, Female, <=50K
48, Private, Bachelors,12, Divorced, Prof-specialty, Not-in-family, White, Male, <=50K
55, Private, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, Black, Male, >50K
41, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
35, Private, Some-college,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
26, Local-gov, HS-grad,9, Divorced, Sales, Unmarried, White, Female, <=50K
52, Private, Assoc-voc,11, Divorced, Exec-managerial, Husband, Black, Male, >50K
59, Local-gov, 5th-6th,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
23, Private, 10th,12, Never-married, Craft-repair, Not-in-family, White, Male, <=50K
44, Self-emp-not-inc, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male, <=50K
30, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
39, Self-emp-not-inc, HS-grad,15, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
33, Private, 10th,6, Never-married, Machine-op-inspct, Not-in-family, White, Male, <=50K
44, Self-emp-not-inc, 11th,15, Married-civ-spouse, Prof-specialty, Husband, White, Female, <=50K
43, Private, Some-college,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
40, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male, <=50K
58, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
40, Private, Some-college,13, Never-married, Exec-managerial, Husband, White, Male, <=50K
27, Private, Some-college,10, Never-married, Prof-specialty, Unmarried, White, Male, <=50K
31, Private, Masters,9, Divorced, Sales, Not-in-family, White, Female, <=50K
42, Private, HS-grad,9, Divorced, Prof-specialty, Unmarried, White, Male, <=50K
43, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
46, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
46, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
52, ?, HS-grad,10, Divorced, ?, Not-in-family, White, Male, <=50K
32, Self-emp-inc, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
49, Self-emp-not-inc, HS-grad,11, Divorced, ?, Not-in-family, White, Female, <=50K
43, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male, >50K
20, Private, HS-grad,10, Never-married, Craft-repair, Own-child, White, Male, <=50K
27, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
24, Private, 7th-8th,10, Never-married, Prof-specialty, Unmarried, White, Male, <=50K
47, ?, HS-grad,7, Never-married, Handlers-cleaners, Not-in-family, White, Female, <=50K
27, Private, HS-grad,10, Never-married, Craft-repair, Not-in-family, White, Female, <=50K
23, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male, >50K
55, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Female, >50K
48, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
47, Private, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male, >50K
47, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, Black, Male, <=50K
21, Private, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Female, <=50K
68, Self-emp-not-inc, Assoc-voc,13, Divorced, Exec-managerial, Not-in-family, Black, Male, <=50K
46, Self-emp-inc, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, <=50K
46, ?, 9th,7, Never-married, ?, Not-in-family, White, Female, <=50K
56, Local-gov, Some-college,10, Divorced, Prof-specialty, Not-in-family, Black, Male, <=50K
41, ?, HS-grad,9, Never-married, ?, Own-child, Black, Male, <=50K
11, Private, Bachelors,9, Separated, Adm-clerical, Unmarried, White, Female, >50K
22, Private, 7th-8th,9, Never-married, Prof-specialty, Not-in-family, White, Male, <=50K
50, Self-emp-not-inc, HS-grad,10, Divorced, ?, Not-in-family, White, Female, <=50K
52, Private, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male, >50K
46, Private, Bachelors,13, Divorced, Exec-managerial, Husband, White, Male, >50K
34, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male, <=50K
53, Private, Some-college,10, Married-civ-spouse, Other-service, Not-in-family, Black, Male, <=50K
23, Private, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
6, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
18, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
23, Private, HS-grad,9, Divorced, Sales, Unmarried, White, Female, <=50K
49, Private, Assoc-acdm,13, Never-married, Other-service, Not-in-family, Black, Male, >50K
30, Local-gov, Some-college,5, Married-civ-spouse, Sales, Husband, White, Male, <=50K
44, Private, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male, >50K
48, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female, <=50K
24, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male, <=50K
59, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, Black, Male, <=50K
59, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, >50K
56, ?, Some-college,10, Married-civ-spouse, ?, Husband, White, Male, <=50K
48, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Female, <=50K
9, Self-emp-inc, HS-grad,9, Never-married, Protective-serv, Own-child, White, Female, <=50K
58, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
44, Private, Some-college,10, Divorced, Sales, Husband, White, Female, >50K
58, Private, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female, >50K
58, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
63, Private, HS-grad,9, Married-AF-spouse, Prof-specialty, Not-in-family, White, Female, <=50K
47, Private, Some-college,13, Married-spouse-absent, Prof-specialty, Unmarried, Black, Male, <=50K
68, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
51, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male, >50K
23, Private, Some-college,13, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
49, ?, Bachelors,13, Never-married, Sales, Not-in-family, White, Male, <=50K
31, ?, Bachelors,13, Never-married, ?, Not-in-family, White, Female, <=50K
34, Private, 10th,6, Married-civ-spouse, ?, Husband, White, Male, <=50K
59, Private, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male, >50K
54, Private, Bachelors,4, Divorced, Prof-specialty, Not-in-family, Black, Male, <=50K
45, ?, HS-grad,9, Never-married, Sales, Not-in-family, White, Female, <=50K
19, Private, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female, <=50K
53, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male, >50K
27, Private, Some-college,9, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male, <=50K
47, Local-gov, Bachelors,13, Divorced, ?, Husband, White, Male, <=50K
47, Private, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Female, <=50K
37, Private, Some-college,10, Married-civ-spouse, Sales, Not-in-family, Black, Male, <=50K
59, Private, Assoc-voc,13, Separated, ?, Not-in-family, White, Male, <=50K
18, Private, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Female, <=50K
70, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
31, Private, Some-college,5, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
51, ?, Assoc-voc,14, Never-married, ?, Not-in-family, White, Male, <=50K
25, Local-gov, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Male, <=50K
44, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male, >50K
54, Private, Some-college,13, Widowed, Prof-specialty, Not-in-family, White, Female, <=50K
51, ?, HS-grad,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, <=50K
-1, State-gov, Masters,1, Never-married, Handlers-cleaners, Own-child, White, Female, <=50K
27, Private, Bachelors,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
58, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
50, Private, Bachelors,13, Divorced, Exec-managerial, Husband, White, Male, >50K
39, Private, 5th-6th,1, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, >50K
52, Private, 5th-6th,10, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
33, ?, Masters,6, Divorced, ?, Not-in-family, White, Female, <=50K
48, Private, Bachelors,13, Divorced, Sales, Not-in-family, White, Female, <=50K
16, ?, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Female, <=50K
22, Private, HS-grad,10, Never-married, Adm-clerical, Not-in-family, Black, Female, <=50K
33, State-gov, Some-college,10, Married-civ-spouse, ?, Own-child, White, Male, <=50K
74, Private, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female, >50K
32, Private, HS-grad,9, Never-married, Craft-repair, Husband, White, Male, <=50K
22, ?, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Female, <=50K
76, Private, 10th,9, Married-civ-spouse, Sales, Husband, White, Male, >50K
40, Private, 5th-6th,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, >50K
41, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male, <=50K
31, ?, HS-grad,14, Separated, Protective-serv, Not-in-family, Black, Female, <=50K
11, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Female, <=50K
-3, State-gov, Masters,3, Never-married, Handlers-cleaners, Own-child, Black, Male, <=50K
60, Private, Bachelors,10, Married-civ-spouse, Transport-moving, Husband, White, Male, >50K
27, Private, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male, <=50K
30, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
26, Private, Some-college,10, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male, <=50K
40, ?, HS-grad,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, <=50K
6, Private, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female, <=50K
43, Private, 10th,15, Divorced, Craft-repair, Not-in-family, White, Male, <=50K
57, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Female, <=50K
25, Self-emp-inc, Some-college,10, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female, <=50K
40, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
32, Private, Bachelors,6, Divorced, Craft-repair, Own-child, White, Male, <=50K
30, Local-gov, Masters,10, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
58, State-gov, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
40, Private, 10th,6, Divorced, Exec-managerial, Not-in-family, White, Male, <=50K
60, Private, HS-grad,9, Divorced, Transport-moving, Unmarried, Black, Male, <=50K
37, Self-emp-not-inc, Bachelors,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, <=50K
36, Private, 11th,10, Married-civ-spouse, Sales, Husband, Black, Male, <=50K
33, State-gov, Masters,10, Married-civ-spouse, Sales, Husband, White, Male, >50K
69, Private, 11th,9, Divorced, Other-service, Unmarried, White, Female, <=50K
45, Private, HS-grad,9, Divorced, Handlers-cleaners, Husband, White, Female, <=50K
42, State-gov, HS-grad,11, Married-civ-spouse, Exec-managerial, Husband, White, Male, >50K
33, Private, HS-grad,9, Never-married, Sales, Own-child, Black, Male, <=50K
20, Private, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male, <=50K
36, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, <=50K
53, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, <=50K
35, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Female, <=50K
20, State-gov, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male, <=50K
38, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male, <=50K
52, Private, 10th,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
44, Private, 10th,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
27, Self-emp-not-inc, HS-grad,15, Married-civ-spouse, Handlers-cleaners, Husband, White, Female, <=50K
20, ?, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female, <=50K
40, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, >50K
61, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Female, >50K
53, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male, <=50K
41, Private, HS-grad,9, Never-married, Adm-clerical, Husband, Black, Male, <=50K
69, Private, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male, <=50K
39, ?, Some-college,10, Never-married, ?, Not-in-family, White, Male, <=50K
42, Self-emp-not-inc, 9th,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
60, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female, <=50K
33, Private, Some-college,10, Divorced, Exec-managerial, Own-child, Black, Male, <=50K
44, Private, Some-college,13, Never-married, Other-service, Not-in-family, White, Male, <=50K
42, Private, Assoc-acdm,14, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, <=50K
21, Private, 12th,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, <=50K
28, Private, HS-grad,9, Never-married, Other-service, Unmarried, White, Male, <=50K
20, ?, Some-college,10, Never-married, Prof-specialty, Own-child, Black, Male, <=50K
35, Self-emp-inc, Some-college,10, Never-married, ?, Not-in-family, White, Male, <=50K
37, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male, <=50K
56, Private, 10th,15, Married-civ-spouse, Transport-moving, Husband, Black, Male, >50K
50, Private, HS-grad,13, Never-married, Other-service, Unmarried, White, Female, <=50K
33, Private, HS-grad,9, Never-married, Adm-clerical, Husband, White, Male, <=50K
51, Private, Some-college,10, Divorced, Other-service, Own-child, White, Male, <=50K
46, Private, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female, <=50K
39, Private, Bachelors,9, Divorced, Machine-op-inspct, Unmarried, White, Male, <=50K
21, Private, 10th,7, Never-married, Craft-repair, Not-in-family, White, Female, <=50K
50, Private, Preschool,15, Never-married, Prof-specialty, Not-in-family, White, Male, <=50K
16, Private, Bachelors,13, Never-married, ?, Own-child, White, Male, <=50K
45, Self-emp-not-inc, Some-college,10, Divorced, Sales, Not-in-family, White, Male, <=50K
30, Private, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Male, <=50K
68, Private, Some-college,10, Divorced, Other-service, Not-in-family, White, Male, <=50K
35, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female, <=50K
40, Private, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Male, <=50K
31, Self-emp-not-inc, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female, <=50K
42, Private, Masters,10, Divorced, Exec-managerial, Unmarried, Black, Male, <=50K
26, Self-emp-inc, Some-college,10, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male, <=50K
43, Private, 10th,15, Married-civ-spouse, Prof-specialty, Husband, White, Male, <=50K
39, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Male, <=50K
43, Private, 10th,13, Divorced, Craft-repair, Not-in-family, White, Male, <=50K
45, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female, <=50K
78, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female, <=50K
61, Private, Some-college,11, Divorced, Exec-managerial, Unmarried, White, Female, <=50K
50, Private, Some-college,10, Divorced, Machine-op-inspct, Husband, White, Male, <=50K
38, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male, <=50K
48, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male, >50K
31, Private, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female, <=50K
